method,N,dim,k,ef_search,num_queries,M,ef_construction,leaf_capacity,finger_rank,finger_warmup,pctree_partitions,pctree_leaf_clusters,mtree_pivots,mtree_leaf_clusters,vpt_leaf_clusters,kmeans_clusters,kmeans_leaf_clusters,hnsw_num_levels,pctree_height,mtree_height,vptree_height,kmeans_height,hnsw_build_sec,pctree_build_sec,mtree_build_sec,vptree_build_sec,kmeans_build_sec,finger_build_sec,tri_build_sec,recall_at_k,avg_latency_us,speedup_vs_hnsw,recall_loss_vs_hnsw,avg_hnsw_level_0_time_us,avg_hnsw_level_1_time_us,avg_hnsw_level_2_time_us,avg_hnsw_level_3_time_us,avg_hnsw_level_4_time_us,avg_hnsw_level_5_time_us,avg_hnsw_tri_level0_time_us,avg_hnsw_finger_level0_time_us,avg_pctree_lookup_time_us,avg_mtree_lookup_time_us,avg_vptree_lookup_time_us,avg_kmeans_tree_lookup_time_us
PCTree -> HNSW,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.990836663,241.7459861,2.009560013,-1.333334446e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
PCTree -> TRI,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.990836663,234.5886904,2.070871644,-1.333334446e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
PCTree -> FINGER,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.891083327,220.4262364,2.203925789,0.09974000269,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
PCTree -> HNSW Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9908499964,236.7200717,2.05222592,-2.666669488e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
PCTree -> TRI Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9908499964,223.4564536,2.174039098,-2.666669488e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
PCTree -> FINGER Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8916266603,211.0021432,2.302360817,0.09919666938,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
VPTree -> HNSW,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.990856663,239.8576043,2.025381135,-3.333333135e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
VPTree -> TRI,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.990856663,229.5942944,2.115919597,-3.333333135e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
VPTree -> FINGER,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8905499936,211.7915489,2.293779282,0.1002733361,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
VPTree -> HNSW Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9908399963,231.5983704,2.09761004,-1.666664481e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
VPTree -> TRI Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9908399963,223.6340172,2.172312929,-1.666664481e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
VPTree -> FINGER Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8908666602,208.3752122,2.331386069,0.09995666946,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
KMeansTree -> HNSW,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9908333297,237.9251587,2.041831429,-9.999966621e-06,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
KMeansTree -> TRI,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9908333297,226.6484333,2.143421244,-9.999966621e-06,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
KMeansTree -> FINGER,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8906399937,203.8820841,2.382764866,0.100183336,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
KMeansTree -> HNSW Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.990896663,223.5593836,2.173038139,-7.333333492e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
KMeansTree -> TRI Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.990896663,217.094574,2.237748544,-7.333333492e-05,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
KMeansTree -> FINGER Multi,1000000,128,30,190,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8911166604,200.8216998,2.419076561,0.09970666928,460.9615678,5.9285055,5.462709,4.5498587,1.8897125,0.3668383,309.9115568,242.4624029,5.6136,9.113067,4.9005953,9.1030973
Normal HNSW,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916599966,507.3554544,1,0,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
HNSW -> TRI,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916599966,339.9723005,1.492343505,0,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
HNSW + FINGER,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8975866601,260.9403471,1.944335018,0.09407333649,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
MTree -> HNSW,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916766633,231.359906,2.192927302,-1.666669846e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
MTree -> TRI,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916766633,222.7341404,2.277852212,-1.666669846e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
MTree -> FINGER,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8964166601,234.2123438,2.166219962,0.09524333643,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
MTree -> HNSW Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9917033299,211.4049187,2.399922658,-4.333334565e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
MTree -> TRI Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9917033299,214.756632,2.362466992,-4.333334565e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
MTree -> FINGER Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8963733269,219.5736701,2.310638858,0.09528666966,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
PCTree -> HNSW,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916099965,254.3555972,1.994669903,5.000007153e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
PCTree -> TRI,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916099965,244.9758713,2.071042555,5.000007153e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
PCTree -> FINGER,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8976233269,229.7411842,2.208378337,0.09403666966,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
PCTree -> HNSW Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9917066633,247.3029753,2.051554187,-4.666667581e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
PCTree -> TRI Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9917066633,233.7108528,2.170868183,-4.666667581e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
PCTree -> FINGER Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8984333268,220.1896427,2.304174929,0.09322666982,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
VPTree -> HNSW,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916133299,250.2607131,2.027307635,4.666672349e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
VPTree -> TRI,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916133299,241.7177976,2.098957791,4.666672349e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
VPTree -> FINGER,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8971499936,222.5661703,2.279571301,0.09451000298,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
VPTree -> HNSW Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9917433299,243.8780932,2.080365021,-8.333335519e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
VPTree -> TRI Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9917433299,234.2102009,2.166239781,-8.333335519e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
VPTree -> FINGER Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8973433267,218.0655251,2.326619277,0.09431666986,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
KMeansTree -> HNSW,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916666632,248.7087867,2.039957901,-6.666630506e-06,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
KMeansTree -> TRI,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916666632,237.3292044,2.137770847,-6.666630506e-06,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
KMeansTree -> FINGER,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8973333269,213.7571004,2.373513925,0.09432666967,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
KMeansTree -> HNSW Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916933299,234.4017691,2.164469391,-3.333331943e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
KMeansTree -> TRI Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9916933299,227.7207754,2.22797175,-3.333331943e-05,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
KMeansTree -> FINGER Multi,1000000,128,30,200,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8977399935,210.8191408,2.406591036,0.09392000307,482.1114942,5.915499,5.4597284,4.5549353,1.9263528,0.3741511,327.0437754,254.4149641,5.6525816,9.1051235,4.9410586,9.1477218
