method,N,dim,k,ef_search,num_queries,M,ef_construction,leaf_capacity,finger_rank,finger_warmup,pctree_partitions,mtree_pivots,vt_pivots,kmeans_clusters,hnsw_num_levels,pctree_height,mtree_height,vptree_height,vtree_height,kmeans_height,hnsw_build_sec,pctree_build_sec,mtree_build_sec,vptree_build_sec,vtree_build_sec,kmeans_build_sec,finger_build_sec,tri_build_sec,recall_at_k,avg_latency_us,speedup_vs_hnsw,recall_loss_vs_hnsw
Normal HNSW,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.464963336,216.9327692,1,0
HNSW -> TRI,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4649666693,89.0019065,2.437394633,-3.333338723e-06
HNSW + FINGER,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3794300038,78.1566476,2.775615074,0.08553333219
MTree -> HNSW,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661066693,123.7189709,1.75343173,-0.001143333381
MTree -> TRI,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661000027,86.0842802,2.52000445,-0.001136666709
MTree -> FINGER,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3704466703,75.5783547,2.870302881,0.09451666567
PCTree -> HNSW,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676566692,115.9860074,1.87033569,-0.002693333263
PCTree -> TRI,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676633359,83.6322859,2.593887837,-0.002699999935
PCTree -> FINGER,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3636700036,69.6294499,3.115531855,0.1012933324
VPTree -> HNSW,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,114.5728811,1.893404156,-0.001583333348
VPTree -> TRI,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,84.7980615,2.558227928,-0.001583333345
VPTree -> FINGER,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3665966703,71.3537153,3.040244902,0.09836666569
VTree -> HNSW,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1779.479047,0.1219080211,-0.0004933332942
VTree -> TRI,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1487.006173,0.1458855875,-0.0004933332883
VTree -> FINGER,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3657000035,1360.314757,0.159472481,0.09926333244
KMeansTree -> HNSW,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655033358,151.883381,1.428285095,-0.0005399998832
KMeansTree -> TRI,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655133358,101.0951963,2.145826678,-0.0005499998856
KMeansTree -> FINGER,1281147,300,30,5,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3622900036,86.3883914,2.511133333,0.1026733324
Normal HNSW,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.464963336,217.1228361,1,0
HNSW -> TRI,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4649666693,89.1280524,2.436077422,-3.333338723e-06
HNSW + FINGER,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3794300038,78.2609357,2.774345006,0.08553333219
MTree -> HNSW,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661066693,123.9364791,1.751888045,-0.001143333381
MTree -> TRI,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661000027,86.1916039,2.519071769,-0.001136666709
MTree -> FINGER,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3704466703,75.696289,2.868341883,0.09451666567
PCTree -> HNSW,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676566692,116.1033019,1.870083215,-0.002693333263
PCTree -> TRI,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676633359,83.6868047,2.594469186,-0.002699999935
PCTree -> FINGER,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3636700036,69.688078,3.115638174,0.1012933324
VPTree -> HNSW,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,114.703708,1.892901632,-0.001583333348
VPTree -> TRI,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,84.869525,2.558313318,-0.001583333345
VPTree -> FINGER,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3665966703,71.3567255,3.042780265,0.09836666569
VTree -> HNSW,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1780.681566,0.1219324332,-0.0004933332942
VTree -> TRI,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1488.352867,0.1458812899,-0.0004933332883
VTree -> FINGER,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3657000035,1361.387126,0.1594864767,0.09926333244
KMeansTree -> HNSW,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655033358,152.1277694,1.42723999,-0.0005399998832
KMeansTree -> TRI,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655133358,101.1734668,2.146045233,-0.0005499998856
KMeansTree -> FINGER,1281147,300,30,10,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3622900036,86.4168617,2.512505451,0.1026733324
Normal HNSW,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.464963336,212.2631175,1,0
HNSW -> TRI,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4649666693,88.3546884,2.402397896,-3.333338723e-06
HNSW + FINGER,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3794300038,77.6035257,2.735225179,0.08553333219
MTree -> HNSW,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661066693,122.1607014,1.737572845,-0.001143333381
MTree -> TRI,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661000027,85.7828018,2.474425095,-0.001136666709
MTree -> FINGER,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3704466703,75.351902,2.81695766,0.09451666567
PCTree -> HNSW,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676566692,114.6051148,1.852126041,-0.002693333263
PCTree -> TRI,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676633359,83.3001594,2.548171805,-0.002699999935
PCTree -> FINGER,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3636700036,69.4608937,3.055865051,0.1012933324
VPTree -> HNSW,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,113.2991586,1.873474791,-0.001583333348
VPTree -> TRI,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,84.5505633,2.510487325,-0.001583333345
VPTree -> FINGER,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3665966703,71.2257279,2.980146694,0.09836666569
VTree -> HNSW,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1765.222197,0.1202472515,-0.0004933332942
VTree -> TRI,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1485.183993,0.1429204183,-0.0004933332883
VTree -> FINGER,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3657000035,1362.521724,0.1557869601,0.09926333244
KMeansTree -> HNSW,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655033358,150.7804337,1.407763012,-0.0005399998832
KMeansTree -> TRI,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655133358,100.8457299,2.104829998,-0.0005499998856
KMeansTree -> FINGER,1281147,300,30,15,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3622900036,86.2997888,2.459601819,0.1026733324
Normal HNSW,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.464963336,212.4260753,1,0
HNSW -> TRI,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4649666693,88.3516029,2.404326219,-3.333338723e-06
HNSW + FINGER,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3794300038,77.6018131,2.737385466,0.08553333219
MTree -> HNSW,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661066693,122.1422432,1.739169592,-0.001143333381
MTree -> TRI,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661000027,85.7726198,2.476618713,-0.001136666709
MTree -> FINGER,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3704466703,75.3974538,2.817417096,0.09451666567
PCTree -> HNSW,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676566692,114.6441247,1.852917242,-0.002693333263
PCTree -> TRI,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676633359,83.331081,2.549181803,-0.002699999935
PCTree -> FINGER,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3636700036,69.5080543,3.056136119,0.1012933324
VPTree -> HNSW,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,113.3509683,1.874056115,-0.001583333348
VPTree -> TRI,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,84.6143938,2.510519378,-0.001583333345
VPTree -> FINGER,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3665966703,71.2612822,2.980946578,0.09836666569
VTree -> HNSW,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1765.118455,0.12034664,-0.0004933332942
VTree -> TRI,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1484.993262,0.1430485112,-0.0004933332883
VTree -> FINGER,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3657000035,1362.59397,0.155898294,0.09926333244
KMeansTree -> HNSW,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655033358,150.8308778,1.408372598,-0.0005399998832
KMeansTree -> TRI,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655133358,100.8330955,2.106709848,-0.0005499998856
KMeansTree -> FINGER,1281147,300,30,20,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3622900036,86.3089261,2.461229503,0.1026733324
Normal HNSW,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.464963336,211.8907801,1,0
HNSW -> TRI,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4649666693,88.3019295,2.399616648,-3.333338723e-06
HNSW + FINGER,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3794300038,77.5977682,2.730629824,0.08553333219
MTree -> HNSW,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661066693,121.985602,1.737014669,-0.001143333381
MTree -> TRI,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661000027,85.8000006,2.469589494,-0.001136666709
MTree -> FINGER,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3704466703,75.3620921,2.811636118,0.09451666567
PCTree -> HNSW,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676566692,114.4383035,1.851572189,-0.002693333263
PCTree -> TRI,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676633359,83.2920056,2.54395099,-0.002699999935
PCTree -> FINGER,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3636700036,69.5084171,3.048419011,0.1012933324
VPTree -> HNSW,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,113.2065946,1.87171764,-0.001583333348
VPTree -> TRI,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,84.5509897,2.506070962,-0.001583333345
VPTree -> FINGER,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3665966703,71.2110504,2.975532293,0.09836666569
VTree -> HNSW,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1762.866317,0.1201967376,-0.0004933332942
VTree -> TRI,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1484.06187,0.1427775919,-0.0004933332883
VTree -> FINGER,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3657000035,1362.375637,0.155530365,0.09926333244
KMeansTree -> HNSW,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655033358,150.6163284,1.40682476,-0.0005399998832
KMeansTree -> TRI,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655133358,100.8769897,2.100486749,-0.0005499998856
KMeansTree -> FINGER,1281147,300,30,25,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3622900036,86.337921,2.454202946,0.1026733324
Normal HNSW,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.464963336,216.9707369,1,0
HNSW -> TRI,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4649666693,88.8977376,2.440677826,-3.333338723e-06
HNSW + FINGER,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3794300038,78.0501087,2.779890259,0.08553333219
MTree -> HNSW,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661066693,123.6544973,1.754653018,-0.001143333381
MTree -> TRI,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4661000027,86.0312946,2.521997814,-0.001136666709
MTree -> FINGER,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3704466703,75.5345758,2.872469126,0.09451666567
PCTree -> HNSW,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676566692,115.8946195,1.872138136,-0.002693333263
PCTree -> TRI,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4676633359,83.4749268,2.599232431,-0.002699999935
PCTree -> FINGER,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3636700036,69.619351,3.116529151,0.1012933324
VPTree -> HNSW,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,114.5534102,1.894057423,-0.001583333348
VPTree -> TRI,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4665466693,84.6906905,2.561919564,-0.001583333345
VPTree -> FINGER,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3665966703,71.2755828,3.044110316,0.09836666569
VTree -> HNSW,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1775.824039,0.122180313,-0.0004933332942
VTree -> TRI,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4654566693,1480.188923,0.1465831378,-0.0004933332883
VTree -> FINGER,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.3657000035,1354.526509,0.1601819791,0.09926333244
KMeansTree -> HNSW,1281147,300,30,30,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.4655033358,151.248615,1.434530405,-0.0005399998832
